match.attachment_count,match.completed_at,match.created_at,match.forfeited,match.group_id,match.has_attachment,match.id,match.identifier,match.location,match.loser_id,match.optional,match.player1_id,match.player1_is_prereq_match_loser,match.player1_prereq_match_id,match.player1_votes,match.player2_id,match.player2_is_prereq_match_loser,match.player2_prereq_match_id,match.player2_votes,match.prerequisite_match_ids_csv,match.round,match.rushb_id,match.scheduled_time,match.scores_csv,match.started_at,match.state,match.suggested_play_order,match.tournament_id,match.underway_at,match.updated_at,match.winner_id
,2017-03-15T19:24:55.287-07:00,2017-02-28T11:31:04.023-08:00,,,False,81814951,AP,,51930100,False,51930097,False,81814928.0,,51930100,False,81814929.0,,"81814928,81814929",2,,,71-29,2017-03-08T18:54:14.881-08:00,complete,42.0,2455521,,2017-03-15T19:24:55.263-07:00,51930097
,2017-03-15T19:26:22.969-07:00,2017-02-28T11:31:04.030-08:00,,,False,81814952,AQ,,51930109,False,51930092,False,81814930.0,,51930109,False,81814931.0,,"81814930,81814931",2,,,66-34,2017-03-08T18:54:02.097-08:00,complete,43.0,2455521,,2017-03-15T19:26:22.893-07:00,51930092
,2017-03-15T19:23:59.915-07:00,2017-02-28T11:31:04.042-08:00,,,False,81814953,AR,,51930126,False,51930088,False,81814932.0,,51930126,False,81814933.0,,"81814932,81814933",2,,,83-17,2017-03-08T18:55:48.931-08:00,complete,44.0,2455521,,2017-03-15T19:23:59.881-07:00,51930088
,2017-03-15T19:24:35.332-07:00,2017-02-28T11:31:04.056-08:00,,,False,81814954,AS,,51930120,False,51930084,False,81814934.0,,51930120,False,81814935.0,,"81814934,81814935",2,,,71-29,2017-03-08T18:56:43.004-08:00,complete,45.0,2455521,,2017-03-15T19:24:35.312-07:00,51930084
,2017-03-15T19:27:12.622-07:00,2017-02-28T11:31:04.063-08:00,,,False,81814955,AT,,51930101,False,51930096,False,81814936.0,,51930101,False,81814937.0,,"81814936,81814937",2,,,56-44,2017-03-08T18:44:50.913-08:00,complete,46.0,2455521,,2017-03-15T19:27:12.580-07:00,51930096
,2017-03-15T19:25:21.824-07:00,2017-02-28T11:31:04.072-08:00,,,False,81814956,AU,,51930112,False,51930087,False,81814938.0,,51930112,False,81814939.0,,"81814938,81814939",2,,,66-34,2017-03-08T18:55:25.371-08:00,complete,47.0,2455521,,2017-03-15T19:25:21.807-07:00,51930087
,2017-03-15T19:28:18.421-07:00,2017-02-28T11:31:04.081-08:00,,,False,81814957,AV,,51930093,False,51930093,False,81814940.0,,51930108,False,81814941.0,,"81814940,81814941",2,,,49-51,2017-03-08T18:48:42.859-08:00,complete,48.0,2455521,,2017-03-15T19:28:18.369-07:00,51930108
,2017-03-22T18:44:53.428-07:00,2017-02-28T11:31:04.089-08:00,,,False,81814958,AW,,51930099,False,51930082,False,81814942.0,,51930099,False,81814943.0,,"81814942,81814943",3,,,65-35,2017-03-15T19:29:38.655-07:00,complete,49.0,2455521,,2017-03-22T18:44:53.405-07:00,51930082
,2017-03-22T18:48:27.091-07:00,2017-02-28T11:31:04.098-08:00,,,False,81814959,AX,,51930089,False,51930089,False,81814944.0,,51930090,False,81814945.0,,"81814944,81814945",3,,,47-53,2017-03-15T19:26:41.566-07:00,complete,50.0,2455521,,2017-03-22T18:48:27.041-07:00,51930090
,2017-03-22T18:46:15.029-07:00,2017-02-28T11:31:04.106-08:00,,,False,81814960,AY,,51930102,False,51930085,False,81814946.0,,51930102,False,81814947.0,,"81814946,81814947",3,,,54-46,2017-03-15T19:28:54.210-07:00,complete,51.0,2455521,,2017-03-22T18:46:14.984-07:00,51930085
,2017-03-22T18:45:18.986-07:00,2017-02-28T11:31:04.116-08:00,,,False,81814961,AZ,,51930103,False,51930086,False,81814948.0,,51930103,False,81814949.0,,"81814948,81814949",3,,,61-39,2017-03-15T19:29:15.924-07:00,complete,52.0,2455521,,2017-03-22T18:45:18.966-07:00,51930086
,2017-03-22T18:49:17.558-07:00,2017-02-28T11:31:04.126-08:00,,,False,81814962,BA,,51930097,False,51930083,False,81814950.0,,51930097,False,81814951.0,,"81814950,81814951",3,,,53-47,2017-03-15T19:26:54.587-07:00,complete,53.0,2455521,,2017-03-22T18:49:17.510-07:00,51930083
,2017-03-22T18:47:28.608-07:00,2017-02-28T11:31:04.139-08:00,,,False,81814963,BB,,51930092,False,51930092,False,81814952.0,,51930088,False,81814953.0,,"81814952,81814953",3,,,40-60,2017-03-15T19:26:22.926-07:00,complete,54.0,2455521,,2017-03-22T18:47:28.591-07:00,51930088
,2017-03-22T18:48:05.451-07:00,2017-02-28T11:31:04.147-08:00,,,False,81814964,BC,,51930084,False,51930084,False,81814954.0,,51930096,False,81814955.0,,"81814954,81814955",3,,,47-53,2017-03-15T19:27:12.604-07:00,complete,55.0,2455521,,2017-03-22T18:48:05.409-07:00,51930096
,2017-03-22T18:46:40.878-07:00,2017-02-28T11:31:04.157-08:00,,,False,81814965,BD,,51930108,False,51930087,False,81814956.0,,51930108,False,81814957.0,,"81814956,81814957",3,,,53-47,2017-03-15T19:28:18.393-07:00,complete,56.0,2455521,,2017-03-22T18:46:40.861-07:00,51930087
,2017-03-29T20:10:39.636-07:00,2017-02-28T11:31:04.167-08:00,,,False,81814966,BE,,51930090,False,51930082,False,81814958.0,,51930090,False,81814959.0,,"81814958,81814959",4,,,59-41,2017-03-22T18:48:27.063-07:00,complete,57.0,2455521,,2017-03-29T20:10:39.617-07:00,51930082
,2017-03-29T20:11:17.896-07:00,2017-02-28T11:31:04.183-08:00,,,False,81814967,BF,,51930085,False,51930085,False,81814960.0,,51930086,False,81814961.0,,"81814960,81814961",4,,,47-53,2017-03-22T18:46:15.000-07:00,complete,58.0,2455521,,2017-03-29T20:11:17.822-07:00,51930086
,2017-03-29T20:10:57.384-07:00,2017-02-28T11:31:04.196-08:00,,,False,81814968,BG,,51930083,False,51930083,False,81814962.0,,51930088,False,81814963.0,,"81814962,81814963",4,,,47-53,2017-03-22T18:49:17.533-07:00,complete,59.0,2455521,,2017-03-29T20:10:57.366-07:00,51930088
,2017-03-29T20:11:38.686-07:00,2017-02-28T11:31:04.207-08:00,,,False,81814969,BH,,51930087,False,51930096,False,81814964.0,,51930087,False,81814965.0,,"81814964,81814965",4,,,55-45,2017-03-22T18:48:05.429-07:00,complete,60.0,2455521,,2017-03-29T20:11:38.574-07:00,51930096
,2017-04-05T22:50:18.939-07:00,2017-02-28T11:31:04.222-08:00,,,False,81814970,BI,,51930086,False,51930082,False,81814966.0,,51930086,False,81814967.0,,"81814966,81814967",5,,,56-44,2017-03-29T20:11:17.872-07:00,complete,61.0,2455521,,2017-04-05T22:50:18.917-07:00,51930082
,2017-04-05T22:50:43.467-07:00,2017-02-28T11:31:04.235-08:00,,,False,81814971,BJ,,51930096,False,51930088,False,81814968.0,,51930096,False,81814969.0,,"81814968,81814969",5,,,55-45,2017-03-29T20:11:38.645-07:00,complete,62.0,2455521,,2017-04-05T22:50:43.407-07:00,51930088
,2017-04-13T22:58:04.372-07:00,2017-02-28T11:31:04.245-08:00,,,False,81814972,BK,,51930088,False,51930082,False,81814970.0,,51930088,False,81814971.0,,"81814970,81814971",6,,,62-38,2017-04-05T22:50:43.423-07:00,complete,63.0,2455521,,2017-04-13T22:58:04.356-07:00,51930082
,2017-04-13T22:58:14.220-07:00,2017-02-28T11:31:04.266-08:00,,,False,81814973,3P,,51930096,,51930086,True,81814970.0,,51930096,True,81814971.0,,"81814970,81814971",0,,,57-43,2017-04-05T22:50:43.446-07:00,complete,,2455521,,2017-04-13T22:58:14.213-07:00,51930086
